BWM-A11-figshare-pcr-purple-blotch,Identification of purple blotch pathogen of shallot by PCR using specific primer for Alternaria genus,bawang merah (shallot),bercak ungu (Alternaria porri),teks/suplemen,suplemen artikel,tidak berlaku,Taylor & Francis via Figshare,https://doi.org/10.6084/m9.figshare.5993473,tidak dinyatakan,2018,2026-08-25,-,tidak diketahui,tidak-berlaku,ditolak,tidak-berlaku,"SUPLEMEN ARTIKEL, bukan dataset. Satu-satunya hasil pencarian DataCite untuk 'purple blotch Alternaria' bertipe dataset - menunjukkan betapa kosongnya ruang ini. Isinya hasil PCR identifikasi patogen, tanpa citra dan tanpa tabel yang bisa dipakai ulang."
BWM-A12-mendeley-onion-processed,onion processed data,bawang (onion),"tidak ada - data harga, bukan penyakit",gambar (grafik PNG),PNG,7 berkas grafik statistik,Mendeley Data (Elsevier),https://data.mendeley.com/datasets/yj7tbz7ms3/1,CC BY 4.0,2026,2026-08-25,-,0.4 MB,tidak-berlaku,ditolak,tidak-berlaku,"Isinya tangkapan layar uji akar unit & kointegrasi harga bawang pasar India (Azadpur, Lasalgaon, Vashi, dst.) - ekonomi pertanian, bukan penyakit. Muncul di pencarian 'onion' karena kata kunci, bukan relevansi."
BWM-04-ditjenhorti-opt-pestisida,Buku Direktorat Perlindungan Hortikultura: hama-penyakit cabai & daftar pestisida terdaftar,bawang merah; cabai; kentang; kubis,Spodoptera exigua; Liriomyza; Alternaria porri (trotol); Peronospora destructor; Colletotrichum gloeosporioides; Fusarium (moler); antraknosa cabai; Phytophthora,teks,"PDF (3 berkas, PDF 1.5)","3 dokumen, 133 halaman (26+58+49)","Direktorat Jenderal Hortikultura, Kementerian Pertanian RI (penyusun: Balitsa Lembang & BPTP Jambi)",https://hortikultura.pertanian.go.id/buku-direktorat-perlindungan/,tidak dinyatakan,2024 (isi 2012 & 2014),2026-08-25,datasets/additional/BWM-04-ditjenhorti-opt-pestisida,9.1 MB,lihat-SHA256SUMS,diunduh,terverifikasi,"pypdf: 26/58/49 halaman, is_encrypted=False. Ekstraksi teks penuh mengonfirmasi isi (M-61 memuat 'bawang merah' 6x, 'trotol' 2x, 'bercak ungu' 2x, spodoptera 4x, colletotrichum 4x, peronospora 2x). MASALAH: isi kadaluwarsa 12-14 tahun - daftar pestisida 2012 tidak boleh dipakai sebagai rujukan izin edar yang berlaku (pakai PUKPES). Tabel utama kemungkinan besar GAMBAR (rasio ekstraksi hanya 540-905 char/halaman; asal PowerPoint '/Title=Slide 1') sehingga butuh OCR. Semua salinan berwatermark; versi bersih 14bookcabe.pdf -> 404. TOMAT tidak punya buku sendiri. Cek data pribadi: 0 nomor HP; hanya 2 email institusi BPTP Jambi."
BWM-05-eppo-distribusi-inang,EPPO Global Database: tabel distribusi geografis & daftar tanaman inang,"lintas komoditas (inang mencakup Allium ascalonicum, Allium cepa, Capsicum annuum, Solanum lycopersicum, Solanum tuberosum)",PLEOAL Stemphylium vesicarium; PHYTIN Phytophthora infestans; LIRIHU/LIRISA/LIRITR Liriomyza; OYDV00 Onion yellow dwarf virus; BEMITA Bemisia tabaci; RALSSL Ralstonia solanacearum,tabular,"CSV (14 berkas, UTF-8 BOM)",1803 baris data,EPPO (European and Mediterranean Plant Protection Organization),https://gd.eppo.int/taxon/,tidak dinyatakan,2026 (basis data hidup),2026-08-25,datasets/additional/BWM-05-eppo-distribusi-inang,392 KB,lihat-SHA256SUMS,diunduh,terverifikasi,"Rute CSV gd.eppo.int TERBUKA tanpa akun (API REST data.eppo.int butuh token -> 403, tidak dipakai). LUBANG BESAR: 6 OPT terpenting bawang merah semuanya 404 (ALTEPO Alternaria porri, PERODE Peronospora destructor, FUSACE Fusarium f.sp. cepae, BOTRAL Botrytis allii, LAPHEG Spodoptera exigua, COLLGL Colletotrichum) - lubang CAKUPAN, bukan pembatasan akses; EPPO hanya menyimpan tabel untuk OPT karantina. Jebakan kode: LAPHEX = S. exempta bukan exigua; Stemphylium ada di bawah teleomorf PLEOAL (STEMVE 404). Granularitas Indonesia hanya tingkat pulau (Java/Sumatra/Sulawesi/Nusa Tenggara/Irian Jaya) - tidak ada provinsi. TANPA dimensi waktu. RALSSL di Indonesia tercatat 'Absent, unreliable record' - jangan dibaca sebagai bukti ketiadaan. Content-Type salah label (mengaku xlsx, isinya CSV). hosts_LIRIHU.csv memuat ALLAS Allium ascalonicum eksplisit; hosts_OYDV00.csv 17/17 barisnya Allium."
BWM-06-gbif-okurensi-patogen,GBIF: okurensi & faset negara/tahun untuk 15 patogen & hama komoditas prioritas,lintas komoditas (organisme pengganggu),Alternaria porri; Fusarium oxysporum f.sp. cepae; Peronospora destructor; Stemphylium vesicarium; Colletotrichum gloeosporioides; Botrytis allii; Spodoptera exigua; Liriomyza huidobrensis/sativae/trifolii; OYDV; Bemisia tabaci; Ralstonia solanacearum; Phytophthora infestans; Alternaria solani,tabular,JSON (45 respons API),125952 okurensi global tercakup; 610 rekaman Indonesia tersimpan penuh (73 medan/rekaman),GBIF (Global Biodiversity Information Facility),https://api.gbif.org/v1/occurrence/search,CC BY 4.0 (584 rekaman) & CC0 1.0 (26 rekaman),2026 (basis data hidup),2026-08-25,datasets/additional/BWM-06-gbif-okurensi-patogen,3.2 MB,lihat-SHA256SUMS,diunduh,terverifikasi,"Terbuka penuh TANPA kunci API. 15/15 matchType=EXACT; seluruh kueri country=ID endOfRecords=true (tidak terpotong). TEMUAN UTAMA: 4 organisme NOL rekaman Indonesia - Fusarium f.sp. cepae (moler), Peronospora destructor (embun bulu), Botrytis allii (busuk umbi), Phytophthora infestans (busuk daun kentang). Ketiadaan = tidak ada penyetoran data dari Indonesia, BUKAN ketiadaan patogen. Hanya 30 dari 610 rekaman Indonesia punya stateProvince, 5 nilai berbeda ('Jawa','Sumatera' bukan provinsi; 'Irian Jaya' usang). basisOfRecord mayoritas MATERIAL_SAMPLE (406) = isolat lab dari penyetoran sekuens, OBSERVATION hanya 1. Koordinat sering kosong. Fusarium f.sp. cepae cocok sebagai SYNONYM rank FORM. Bias kuat ke negara kaya-data (S. exigua: GB 11081 vs ID 50). Tanpa DOI -> tidak reproducible persis. PERINGATAN PII: medan recordedBy/identifiedBy bisa memuat nama kolektor - jangan disebarkan ke antarmuka publik."
BWM-07-serangan-opt-hortikultura,"Luas serangan OPT hortikultura - statistik sektoral daerah (Sumut, Kota Batu, Kotabaru, Kab. Malang)",'Hortikultura' sebagai satu kategori gabungan - TIDAK ada rincian per komoditas,tidak ada rincian jenis OPT - hanya luas area terserang (Ha) atau rasio penanganan (%),tabular,3 XLSX + 2 CSV,41 baris data seluruhnya,portal statistik sektoral/Satu Data daerah (Dinas KPTPH Sumut; Dinas Pertanian Kota Batu; Pemkab Kotabaru; Dinas TPHP Kab. Malang),https://data.go.id/dataset?q=serangan+OPT,tidak dinyatakan,2024-2026 (cakupan data 2020-2025),2026-08-25,datasets/additional/BWM-07-serangan-opt-hortikultura,36 KB,lihat-SHA256SUMS,diunduh,terverifikasi,"openpyxl + modul csv, seluruh sheet dibaca. CACAT MEMATIKAN: tidak ada rincian per komoditas - Kab. Malang seluruh kabupaten diwakili SATU angka 518,52 Ha. Berkas Sumut bukan luas melainkan RASIO (%) yang nyaris biner 0/100. Tidak menyentuh SATU PUN sentra bawang merah (tidak ada Brebes, Nganjuk, Bima, Solok, Probolinggo). Deret waktu maksimal 5 titik tahunan, tidak ada bulanan. DATA PRIBADI ADA di malangkab-*.xlsx: blok tanda tangan pejabat berisi nama bergelar + NIP + email dinas (terdeteksi 1 NIP, 1 email, 2 pola gelar). NIP memuat tanggal lahir pada 8 digit pertama. Nilai persis SENGAJA TIDAK dicetak di README/struktur; ingest wajib membuang blok tanda tangan. Berkas Malang dibuat saat diminta (memuat tanggal cetak dinamis) sehingga SHA-256-nya TIDAK STABIL. Satu berkas Kota Batu kedua gagal 404."
BWM-08-globi-interaksi-inang,GloBI: interaksi patogen/hama - tanaman inang untuk OPT komoditas prioritas,"keempat komoditas prioritas muncul sebagai inang (Allium ascalonicum, Allium cepa, Capsicum annuum, Solanum lycopersicum, Solanum tuberosum)","14 organisme x 3 jenis interaksi (pathogenOf, hasHost, interactsWith): Alternaria porri; Alternaria solani; Botrytis allii; Bemisia tabaci; Colletotrichum gloeosporioides; Fusarium oxysporum; 3 Liriomyza; Peronospora destructor; Phytophthora infestans; Ralstonia solanacearum; Spodoptera exigua; Stemphylium vesicarium",tabular,CSV (39 berkas),14532 baris data,GloBI (Global Biotic Interactions),https://api.globalbioticinteractions.org/interaction,tidak dinyatakan (arsip Zenodo GloBI: CC-BY-4.0 & CC0),2026 (basis data hidup),2026-08-25,datasets/additional/BWM-08-globi-interaksi-inang,6.3 MB,lihat-SHA256SUMS,diunduh,sebagian,"Terbuka tanpa kunci API. NILAI UTAMA: menambal lubang EPPO - 4 patogen endemik bawang merah yang 404 di EPPO justru ADA di sini, dan Allium ascalonicum muncul eksplisit 19 kali (Alternaria porri 4, Peronospora destructor 4, Botrytis allii 4, Spodoptera exigua 6, Stemphylium vesicarium 1). Ke-14 organisme punya kecocokan komoditas prioritas. SEBAGIAN karena 9 berkas TERPOTONG tepat di 1024 baris (batas halaman API tidak dilewati). MASALAH TERBESAR: kolom provenans SELURUHNYA KOSONG - study_citation 0/14532, study_source_citation 0/14532, latitude 0/14532; parameter fields= menerima nama kolom tapi mengembalikan nilai kosong -> tidak ada baris yang bisa ditelusuri ke publikasi asalnya. Duplikasi berat (124 baris untuk 48 target unik). Serangga mengembalikan 0 di pathogenOf - harus dikueri lewat hasHost/interactsWith. Fusarium dikueri di tingkat spesies, BUKAN f.sp. cepae -> jangan dibaca sebagai daftar inang moler."
BWM-09-wikidata-patogen-inang,Wikidata: relasi patogen/hama - inang (P2975) untuk 4 komoditas prioritas,Allium cepa; Allium ascalonicum; Capsicum annuum; Capsicum frutescens; Solanum lycopersicum; Solanum tuberosum,271 organisme unik termasuk Alternaria solani; Fusarium oxysporum (+f.sp. lycopersici); Stemphylium lycopersici/solani; Colletotrichum gloeosporioides/coccodes; Ralstonia solanacearum; Phytophthora capsici/cryptogea; 7 Spodoptera; 4 Liriomyza,tabular,CSV + JSON (respons SPARQL asli),"291 baris, 271 patogen unik",Wikidata Query Service,https://query.wikidata.org/sparql,CC0 1.0,2026 (basis data hidup),2026-08-25,datasets/additional/BWM-09-wikidata-patogen-inang,203 KB,lihat-SHA256SUMS,diunduh,terverifikasi,"Terbuka tanpa akun. Cek silang: JSON 291 binding = CSV 291 baris. LISENSI PALING BERSIH di seluruh koleksi (CC0, bebas terbit ulang). TAPI CAKUPAN BAWANG MERAH NYARIS NIHIL: hanya 8 baris untuk Allium ascalonicum dan 1 untuk Allium cepa; Allium cepa var. aggregatum -> 0. Kedelapan-delapannya SERANGGA Lepidoptera - TIDAK ADA satu pun jamur/bakteri/virus. Dicek per genus: Peronospora 0, Botrytis 0, Bemisia 0; Alternaria hanya solani & tomato (porri TIDAK ADA); Stemphylium hanya lycopersici & solani (vesicarium TIDAK ADA); Fusarium hanya f.sp. lycopersici (bukan cepae). Bias 92% ke tomat+kentang (269/291). Jebakan: format=csv tidak dihormati bila header Accept menyebut lain -> permintaan pertama mengembalikan XML bernama .csv; ditangkap oleh 'file' lalu diambil ulang."
BWM-B10-usda-fungus-host,USDA Fungus-Host Distributions Database,lintas komoditas,"asosiasi jamur-inang global (421253 asosiasi unik, 831109 rekaman)",tabular,JSON via API,831109 rekaman fungus-host; 672326 lokasi; 219 negara; 500491 nama jamur,USDA Agricultural Research Service,https://fungi.ars.usda.gov/,"tidak dinyatakan (data federal AS, umumnya domain publik)",2026 (dataLastUpdated 2026-08-24),2026-08-25,-,tidak diketahui,tidak-berlaku,terhalang-akun,tidak-berlaku,"Host lama nt.ars-grin.gov MATI. Host baru fungi.ars.usda.gov adalah SPA Angular; seluruh data lewat fungi-api.ars.usda.gov yang menolak permintaan telanjang dengan 403 'Forbidden - Invalid API key'. Kunci memang tertanam di bundel JS publik, TAPI operator jelas memasang gerbang akses - memakainya berarti melewati pembatasan, sehingga TIDAK DILAKUKAN dan statusnya terhalang-akun. Endpoint data-download juga 404 walau dengan kunci. INI SUMBER PALING MENJANJIKAN untuk 4 patogen Allium yang kosong di EPPO/Wikidata/GBIF - jalur yang benar adalah menyurati ARS meminta ekspor massal resmi."
BWM-B11-cabi-compendium-plantwise,CABI Compendium / PlantwisePlus Knowledge Bank,lintas komoditas,datasheet OPT global + 15000+ factsheet pengelolaan hama,teks,halaman web,tidak diketahui,CABI,https://www.cabidigitallibrary.org/product/QI,berbayar / tidak boleh diedarkan ulang,2026,2026-08-25,-,tidak diketahui,tidak-berlaku,ditolak,tidak-berlaku,"BERBAYAR + terhalang bot. Seluruh URL CABI -> HTTP 403 Cloudflare, termasuk yang diizinkan robots.txt mereka sendiri dan bahkan sitemap-index. Tidak ada upaya menembus. Model akses: factsheet PlantwisePlus gratis dibaca tapi butuh peramban dan TIDAK boleh diedarkan ulang; datasheet Compendium penuh hanya untuk pelanggan; data massal dijual lewat proses penawaran. Bukan lapis data yang layak dipakai."
BWM-B12-ppdb-herts,PPDB - Pesticide Properties DataBase,tidak berlaku (kimia pestisida),tidak berlaku - bukan data patogen,teks,HTML statis,tidak diketahui,University of Hertfordshire (AERU),https://sitem.herts.ac.uk/aeru/ppdb/en/index.htm,hak cipta penuh - salinan massal hanya dengan lisensi berbayar,2026,2026-08-25,-,tidak diketahui,tidak-berlaku,ditolak,tidak-berlaku,"Terbaca tanpa login (HTTP 200, HTML statis mudah diurai) TAPI 'Copyright University of Hertfordshire, 2006-2026. All Rights Reserved'; salinan luring/massal hanya lewat lisensi berbayar. Selain itu ISINYA KIMIA PESTISIDA, bukan data patogen - tidak menjawab kebutuhan lapis ini. Untuk Pranatani, PUKPES tetap sumber pestisida yang sahih."
BWM-B13-bps-webapi,BPS Web API (Badan Pusat Statistik),lintas komoditas,tabel statistik termasuk sebagian data OPT,tabular,JSON,tidak diketahui,Badan Pusat Statistik RI,https://webapi.bps.go.id/,tidak dinyatakan,2026,2026-08-25,-,tidak diketahui,tidak-berlaku,terhalang-akun,tidak-berlaku,"Butuh kunci gratis: respons tanpa kunci -> 'You are not Allowed to take this action. Please re-check your key'. Situs bps.go.id & jateng.bps.go.id sendiri -> 403 Cloudflare managed challenge. Tabel OPT yang terlihat pun padi/kedelai, bukan hortikultura. Tidak ditembus."
BWM-B14-jabar-opendata,Open Data Jawa Barat (opendata.jabarprov.go.id / data.jabarprov.go.id),lintas komoditas,kemungkinan memuat serangan OPT hortikultura Jawa Barat,tabular,tidak diketahui,tidak diketahui,Pemerintah Provinsi Jawa Barat,https://opendata.jabarprov.go.id/,tidak diketahui,2026,2026-08-25,-,tidak diketahui,tidak-berlaku,gagal,tidak-berlaku,"HTTP 403 dengan header cf-mitigated: challenge (Cloudflare/JabarCloud); robots.txt-nya sendiri 404 sehingga curl tidak bisa memeriksa izin perayapan. Tidak ditembus. Jawa Barat penting karena memuat sentra bawang merah (Majalengka, Cirebon) dan cabai. Jalur yang benar sesuai catatan panen-lewat-peramban-cloudflare: periksa robots.txt lewat peramban sungguhan lebih dulu."
BWM-B15-satudata-pertanian,Portal Satu Data Pertanian (satudata.pertanian.go.id),lintas komoditas,NIHIL - tidak ada dataset OPT,tabular,XLS/XLSX,"277 dataset, 0 di antaranya tentang serangan OPT",Kementerian Pertanian RI,https://satudata.pertanian.go.id/datasets,tidak dinyatakan,2026,2026-08-25,-,tidak berlaku,tidak-berlaku,ditolak,tidak-berlaku,"Portal HIDUP dan katalog lengkapnya terbaca (277 dataset ter-inline sebagai var metaDatasets di /datasets, dengan tautan XLS/XLSX langsung), TETAPI TIDAK SATU PUN tentang serangan OPT - seluruhnya produksi & luas panen. Ini temuan negatif yang bersih dan penting: portal data resmi Kementan tidak menerbitkan data OPT sama sekali."
BWM-B16-ditlin-hortikultura,Direktorat Perlindungan Hortikultura (ditlin.hortikultura.pertanian.go.id),cabai; tomat; kentang; bawang merah,otoritas nasional data luas serangan OPT hortikultura,tabular,tidak diketahui,tidak diketahui,"Direktorat Jenderal Hortikultura, Kementerian Pertanian RI",https://ditlin.hortikultura.pertanian.go.id/,tidak diketahui,tidak berlaku,2026-08-25,-,tidak berlaku,tidak-berlaku,gagal,tidak-berlaku,"SITUS MATI - NXDOMAIN pada resolver 8.8.8.8 maupun 1.1.1.1, atas https dan http. Masih dirujuk mesin pencari dan halaman Kementan lain. INI LEMBAGA YANG SEHARUSNYA MEMEGANG data luas serangan OPT hortikultura per komoditas - matinya domain ini adalah penyebab tunggal terbesar kosongnya lapis epidemiologi. Juga dicek: bbopt.tanamanpangan.pertanian.go.id NXDOMAIN (host hidup adalah bbpopt dengan P, lingkupnya tanaman pangan); katalog.data.go.id (CKAN lama) NXDOMAIN; bsip.pertanian.go.id & balitsa.litbang.pertanian.go.id NXDOMAIN termasuk lewat proksi."
BWM-B17-cilacap-serangan-opt,Data Serangan OPT di Kabupaten Cilacap 2018-2021 + Rekap OPT Bulanan 2026,kelapa; cengkeh; kopi; karet; lada; kakao; pala (perkebunan) + padi,"OPT perkebunan & padi (WBC, tikus, blas, kresek) - BUKAN hortikultura",tabular,XLSX,760 KB berkas utama (bulanan x kecamatan x jenis OPT) + 7 rekap bulanan ~65 KB,Dinas Pangan & Perkebunan Kab. Cilacap,https://data.cilacapkab.go.id/,tidak dinyatakan,2018-2026,2026-08-25,-,~1.2 MB,tidak-berlaku,ditolak,tidak-berlaku,"DITOLAK karena dua alasan. (1) SEKTOR SALAH: bentuknya PERSIS yang dibutuhkan - bulanan x kecamatan x jenis OPT - tapi isinya perkebunan dan padi, bukan hortikultura, dan tidak menyentuh 4 komoditas prioritas. (2) MEMUAT DATA PRIBADI: nama petugas POPT lengkap dengan NIP (yang memuat tanggal lahir) dan nama Kepala Bidang, tertanam di badan spreadsheet. Sengaja TIDAK diunduh agar tidak menyimpan PII yang tidak dibutuhkan. Nilai temuannya: membuktikan format bulanan x kecamatan x OPT MEMANG dihasilkan BPTPH/LPHP provinsi - versi hortikulturanya saja yang tidak diterbitkan terbuka."
BWM-B18-globi-bulk-zenodo,GloBI bulk interaction archive (interactions.tsv.gz),lintas komoditas,seluruh interaksi biotik global,tabular,TSV terkompresi gzip,tidak diketahui (seluruh basis data GloBI),GloBI via depot.globalbioticinteractions.org / Zenodo,https://depot.globalbioticinteractions.org/snapshot/target/data/tsv/interactions.tsv.gz,CC-BY-4.0 / CC0 (mirror Zenodo),2026-07-29,2026-08-25,-,"2.52 GB (2520674821 byte, dari header HTTP)",tidak-berlaku,terlalu-besar,tidak-berlaku,"2,52 GB - masih di bawah batas 3 GB per dataset tetapi TIDAK DIPERLUKAN: kueri per organisme di BWM-08 sudah menutup kebutuhan dengan 6,3 MB. Dicatat sebagai jalur cadangan bila kolom sitasi yang kosong di BWM-08 perlu dipulihkan - arsip massal memuat provenans lengkap. Hanya HEAD yang dijalankan, tidak diunduh."
